"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","title","totalScore","url"
"Cidade Jardim, Goiânia - GO, 74425-240, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6762554","-49.3086217",,"ChIJd3mgsDz0XpMRorHs79DIkes",,"49","53","https://www.google.com/maps/search/bares/@-16.6263497,-49.3313529,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.62634972267387,-49.3313528865249,15z?hl=pt-BR","bares","Goiás",,"Nogueiras Bar","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJd3mgsDz0XpMRorHs79DIkes"
"R. Base Aérea, 15 - St. Castelo Branco, Goiânia - GO, 74410-015, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6776863","-49.2959199","R. Base Aérea, 15","ChIJn03ZbRv0XpMRl9X0niuzCJI","74410-015","50","8","https://www.google.com/maps/search/bares/@-16.6263497,-49.3313529,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.62634972267387,-49.3313528865249,15z?hl=pt-BR","bares","Goiás","R. Base Aérea, 15","Bar Do BATATA","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJn03ZbRv0XpMRl9X0niuzCJI"
"Avenida Dom Emanuel. Qd 80, Lt 02. Nº 143 - Cidade Jardim, Goiânia - GO, 74425-240, Brasil","Bares",,,,,,,,,"Bares","Goiânia","BR","false","-16.6762474","-49.3078991","Avenida Dom Emanuel. Qd 80, Lt 02. Nº 143","ChIJr5e4VlL1XpMR5C3P6CP9TBw","74425-240","51","28","https://www.google.com/maps/search/bares/@-16.6263497,-49.3313529,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.62634972267387,-49.3313528865249,15z?hl=pt-BR","bares","GO","Avenida Dom Emanuel. Qd 80, Lt 02. Nº 143","Carnerin Bar","4.7","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJr5e4VlL1XpMR5C3P6CP9TBw"
"BR-060, 69 - Rodoviário, Goiânia - GO, 74430-450, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6726094","-49.305492","BR-060, 69","ChIJo02pM-j1XpMRHaL6YB16htM","74430-450","52","0","https://www.google.com/maps/search/bares/@-16.6263497,-49.3313529,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.62634972267387,-49.3313528865249,15z?hl=pt-BR","bares","Goiás","BR-060, 69","Castelinho Bar",,"https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJo02pM-j1XpMRHaL6YB16htM"
"-160, R. C-54, 2 - St. Castelo Branco, Goiânia - GO, 74410-030, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6834418","-49.2965746","-160, R. C-54, 2","ChIJTzrKfR30XpMRNRBgfNcxsvc","74410-030","56","42","https://www.google.com/maps/search/bares/@-16.6263497,-49.3313529,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.62634972267387,-49.3313528865249,15z?hl=pt-BR","bares","GO","-160, R. C-54, 2","Bar Do Osni","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJTzrKfR30XpMRNRBgfNcxsvc"
"Av. Perimetral, 115 - St. Bueno, Goiânia - GO, 74210-081, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6833918","-49.2883288","Av. Perimetral, 115","ChIJByo-Oqr2XpMRRJPmfegYvvo","74210-081","59","27","https://www.google.com/maps/search/bares/@-16.6263497,-49.3313529,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.62634972267387,-49.3313528865249,15z?hl=pt-BR","bares","Goiás","Av. Perimetral, 115","Bar Arruda e Lanchonete","4.1","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJByo-Oqr2XpMRRJPmfegYvvo"
"Av. C11 esq, Av. C-11, 508 - c/ C8, 508 qd. 92 lt. 11 - St. Sudoeste, Goiânia - GO, 74305-030, Brasil","Bar","Bares",,,,,,,,"Bar","Goiânia","BR","false","-16.6922848","-49.2973103","Av. C11 esq, Av. C-11, 508 - c/ C8, 508 qd. 92 lt. 11","ChIJa8IN3fz3XpMRqgko3mn9SF0","74305-030","52","739","https://www.google.com/maps/search/bares/@-16.6593128,-49.4002296,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.400229573049785,15z?hl=pt-BR","bares","GO","Av. C11 esq, Av. C-11, 508 - c/ C8, 508 qd. 92 lt. 11","Esquina do Ócio Bar","4.6","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJa8IN3fz3XpMRqgko3mn9SF0"
"Av. Aderup, 404 - Vila Canaã, Goiânia - GO, 74415-010, Brasil","Bar","Bar e Grill",,,,,,,,"Bar","Goiânia","BR","false","-16.6886875","-49.3153674","Av. Aderup, 404","ChIJNbLduoL2XpMRTlPLwvCFgek","74415-010","54","20","https://www.google.com/maps/search/bares/@-16.6593128,-49.4002296,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.400229573049785,15z?hl=pt-BR","bares","Goiás","Av. Aderup, 404","Bar do Zezinho","4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJNbLduoL2XpMRTlPLwvCFgek"
"R. 9, 245 - St. Oeste, Goiânia - GO, 74120-010, Brasil","Bar","Restaurante",,,,,,,,"Bar","Goiânia","BR","false","-16.6807674","-49.2687052","R. 9, 245","ChIJU1VVvV7xXpMR1s1t0a-Nj98","74120-010","83","1400","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 9, 245","Floresta Bar & Chopperia","4.3","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJU1VVvV7xXpMR1s1t0a-Nj98"
"R. 229, 96 - St. Coimbra, Goiânia - GO, 74535-100, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6787592","-49.2817139","R. 229, 96","ChIJf9oSlVDzXpMRYe7-V9W6vTo","74535-100","86","111","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 229, 96","Bar Dom Cirus","4.8","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJf9oSlVDzXpMRYe7-V9W6vTo"
"R. Alípio Mendes, 515-707 - Cidade Jardim, Goiânia - GO, 74425-320, Brasil","Bares",,,,,,,,,"Bares","Goiânia","BR","false","-16.6747736","-49.3091403","R. Alípio Mendes, 515-707","ChIJrZUxgTz0XpMRcfBdAuEUVg0","74425-320","87","50","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. Alípio Mendes, 515-707","Bar Meu Buteko","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJrZUxgTz0XpMRcfBdAuEUVg0"
"Leste Vila Nova, Goiânia - GO, 74640-090, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6620855","-49.2441549",,"ChIJ73W24obzXpMRnmGFaqSMt_Q",,"89","74","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","Goiás",,"Tocantins Bar","4.2","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ73W24obzXpMRnmGFaqSMt_Q"
"Av. T-1, esquina com a, R. T-47, nº 472 - Bueno, Goiânia - GO, 74210-045, Brasil","Bar","Restaurante",,,,,,,,"Bar","Goiânia","BR","false","-16.6909444","-49.2793765","Av. T-1, esquina com a, R. T-47, nº 472","ChIJ31mYSUjxXpMRBcAFcoGA2t0","74210-045","91","478","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","GO","Av. T-1, esquina com a, R. T-47, nº 472","Buena Brasa Bar","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ31mYSUjxXpMRBcAFcoGA2t0"
"3ª Avenida, 41 - St. Leste Vila Nova, Goiânia - GO, 74643-170, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6660098","-49.2461072","3ª Avenida, 41","ChIJXc4AdtPzXpMRAVqDvWpCHFw","74643-170","93","470","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","3ª Avenida, 41","Bar Corrente Benzinho","4.2","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJXc4AdtPzXpMRAVqDvWpCHFw"
"Av. Anhanguera, 4056 - St. Leste Vila Nova, Goiânia - GO, 74643-010, Brasil","Bar","Lanchonete",,,,,,,,"Bar","Goiânia","BR","false","-16.6718601","-49.2489384","Av. Anhanguera, 4056","ChIJNfXepCryXpMRppHn5m6AZhM","74643-010","95","47","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","Av. Anhanguera, 4056","Sucupira Bar","4.7","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJNfXepCryXpMRppHn5m6AZhM"
"R. 402, 261 - Qd 3 - Vila Viana, Goiânia - GO, 74635-170, Brasil","Bares",,,,,,,,,"Bares","Goiânia","BR","false","-16.6605083","-49.2405371","R. 402, 261 - Qd 3","ChIJn6QLMEfzXpMRkrFa2S9chnA","74635-170","96","682","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 402, 261 - Qd 3","Casebre Bar e Restaurante","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJn6QLMEfzXpMRkrFa2S9chnA"
"R. 103, 67 - St. Sul, Goiânia - GO, 74080-200, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6863893","-49.2586779","R. 103, 67","ChIJRQJBQuPxXpMRS_vvk_5Vo7M","74080-200","98","21","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 103, 67","HELP!BAR GOIÂNIA","4.9","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJRQJBQuPxXpMRS_vvk_5Vo7M"
"R. 144, 716 - St. Marista, Goiânia - GO, 74170-130, Brasil","Bar","Restaurante fast-food","Restaurante",,,,,,,"Bar","Goiânia","BR","false","-16.6991299","-49.2637834","R. 144, 716","ChIJzTjwGjnxXpMRlB8bVPE4WMU","74170-130","100","802","https://www.google.com/maps/search/bares/@-16.4944975,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.494497504064743,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 144, 716","Bahrem Bar","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJzTjwGjnxXpMRlB8bVPE4WMU"
"R. 257, número 296 - Setor Leste Universitário, Goiânia - GO, 74610-270, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6759887","-49.2353171","R. 257, número 296","ChIJH__ocWXxXpMRBJiBFMhTplA","74610-270","61","12","https://www.google.com/maps/search/bares/@-16.5933867,-49.1591612,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.15916117021268,15z?hl=pt-BR","bares","Goiás","R. 257, número 296","Bar do Dete","4.6","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJH__ocWXxXpMRBJiBFMhTplA"
"St. Leste Vila Nova, Goiânia - GO, 74640-050, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.66459","-49.2389736",,"ChIJOdFVrb3zXpMRXMMh_nTxk8I","74640-050","64","31","https://www.google.com/maps/search/bares/@-16.5933867,-49.1591612,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.15916117021268,15z?hl=pt-BR","bares","Goiás",,"Bar do Pescador","4.7","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJOdFVrb3zXpMRXMMh_nTxk8I"
"R. Londrina - Jardim Novo Mundo, Goiânia - GO, 74715-280, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6868015","-49.2238545","R. Londrina","ChIJjWdHjb_xXpMRuneHZhVEzms","74715-280","71","5","https://www.google.com/maps/search/bares/@-16.5933867,-49.1591612,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.15916117021268,15z?hl=pt-BR","bares","Goiás","R. Londrina","Romario's Bar","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJjWdHjb_xXpMRuneHZhVEzms"
"R. 6, 504 - St. Central, Goiânia - GO, 74023-030, Brasil","Bares",,,,,,,,,"Bares","Goiânia","BR","false","-16.6722511","-49.2570258","R. 6, 504","ChIJ5Q0N5djzXpMRH8XR0_RF0rA","74023-030","72","10","https://www.google.com/maps/search/bares/@-16.5933867,-49.1591612,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.15916117021268,15z?hl=pt-BR","bares","Goiás","R. 6, 504","Biri Bar","3.7","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ5Q0N5djzXpMRH8XR0_RF0rA"
"R. R-11, 240 - St. Oeste, Goiânia - GO, 74125-100, Brasil","Bar","Buffet para festas",,,,,,,,"Bar","Goiânia","BR","false","-16.6857243","-49.2756528","R. R-11, 240","ChIJ5WUH8FDxXpMRmcZTGcOj5Lw","74125-100","74","647","https://www.google.com/maps/search/bares/@-16.5933867,-49.1591612,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.15916117021268,15z?hl=pt-BR","bares","Goiás","R. R-11, 240","Bar do Rochinha","4.2","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ5WUH8FDxXpMRmcZTGcOj5Lw"
"rua 20 esq com a 21 centro, Goiânia - GO, 74020-170, Brasil","Restaurante","Pastelaria brasileira","Bares",,,,,,,"Restaurante","Goiânia","BR","false","-16.6760864","-49.2527171","rua 20 esq com a 21 centro","ChIJe1-OqBDxXpMR105R2bLtXME","74020-170","75","187","https://www.google.com/maps/search/bares/@-16.5933867,-49.1591612,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.15916117021268,15z?hl=pt-BR","bares","GO","rua 20 esq com a 21 centro","Bar do Gaúcho II","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJe1-OqBDxXpMR105R2bLtXME"
"R. 220 - Setor Leste Universitário, Goiânia - GO, 74603-140, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6821639","-49.2457112","R. 220","ChIJ78dz_VzxXpMRYCOK32E6bOw","74603-140","76","1","https://www.google.com/maps/search/bares/@-16.5933867,-49.1591612,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.15916117021268,15z?hl=pt-BR","bares","Goiás","R. 220","Um dos melhores bares de Goiânia","5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ78dz_VzxXpMRYCOK32E6bOw"
"R. 24, 223 - Jardim Goiás, Goiânia - GO, 74805-270, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6932029","-49.2374896","R. 24, 223","ChIJ6_Cc90rxXpMRJxZUmHZTxLs","74805-270","78","68","https://www.google.com/maps/search/bares/@-16.5933867,-49.1591612,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.15916117021268,15z?hl=pt-BR","bares","Goiás","R. 24, 223","Bar do Natanzin","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ6_Cc90rxXpMRJxZUmHZTxLs"
"Av. Alexandre de Morais, 1679 - Parque Amazonia, Goiânia - GO, 74640-300, Brasil","Bar e Grill","Microcervejaria","Loja de bebidas","Restaurante","Petiscaria",,,,,"Bar e Grill","Goiânia","BR","false","-16.7359697","-49.2690216","Av. Alexandre de Morais, 1679","ChIJPWHUZqbxXpMRu-0uU7sGwSc","74640-300","81","55","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","Av. Alexandre de Morais, 1679","Alpendre Bar e Petiscaria","4.9","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJPWHUZqbxXpMRu-0uU7sGwSc"
"R. C-67 - St. Sudoeste, Goiânia - GO, 74303-330, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6989369","-49.2994151","R. C-67","ChIJ5e9yU7n2XpMR2NxyEACxGTc","74303-330","83","46","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. C-67","Rota 67 (Bar do Maurício)","4.7","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ5e9yU7n2XpMR2NxyEACxGTc"
"R. T-55, 174 - St. Bueno, Goiânia - GO, 74215-170, Brasil","Bares","Gastropub",,,,,,,,"Bares","Goiânia","BR","false","-16.7014619","-49.2657783","R. T-55, 174","ChIJWRDLlqXxXpMR7xAPDKQKEFE","74215-170","87","221","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. T-55, 174","Josefina Bar & Cozinha","4.1","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJWRDLlqXxXpMR7xAPDKQKEFE"
"R. Ouro Preto, 208-350 - Jardim Ana Lúcia, Goiânia - GO, 74315-220, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6976627","-49.3109093","R. Ouro Preto, 208-350","ChIJcdi9lZD2XpMRIuRjAv_afSM","74315-220","89","82","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. Ouro Preto, 208-350","Bar Espigão","4.3","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJcdi9lZD2XpMRIuRjAv_afSM"
"R. Pinheiro Chagas, 244 - St. Sudoeste, Goiânia - GO, 74303-035, Brasil","Bar","Playground interno","Restaurante",,,,,,,"Bar","Goiânia","BR","false","-16.6917028","-49.305118","R. Pinheiro Chagas, 244","ChIJIfzzlJj2XpMRySq6Wm31uT0","74303-035","90","5007","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. Pinheiro Chagas, 244","Bar Marronzinho","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJIfzzlJj2XpMRySq6Wm31uT0"
"R. C-212 - Jardim América, Goiânia - GO, 74270-250, Brasil","Bar de vinhos",,,,,,,,,"Bar de vinhos","Goiânia","BR","false","-16.7015711","-49.2824993","R. C-212","ChIJqw6nHjXxXpMRSs_vIeL3bMQ","74270-250","91","4","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. C-212","Bar Vieira Ltda","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJqw6nHjXxXpMRSs_vIeL3bMQ"
"Av. T-10, 834 - St. Bueno, Goiânia - GO, 74223-060, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.7055251","-49.268721","Av. T-10, 834","ChIJ9_guwovxXpMRiOrFo2XZtvA","74223-060","92","2306","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","Av. T-10, 834","Mr. Hoppy - Goiânia","4.6","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ9_guwovxXpMRiOrFo2XZtvA"
"R. 1034, num. 191 - Quadra 80 - St. Pedro Ludovico, Goiânia - GO, 74823-190, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.7161062","-49.2568008","R. 1034, num. 191 - Quadra 80","ChIJ8x0z_yjxXpMRcDkL2FShlwI","74823-190","93","32","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. 1034, num. 191 - Quadra 80","E de Casa Bar & Jantinha","4.8","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ8x0z_yjxXpMRcDkL2FShlwI"
"Av. Portugal, 1.345 - St. Marista, Goiânia - GO, 74150-030, Brasil","Bares",,,,,,,,,"Bares","Goiânia","BR","false","-16.6977484","-49.2690958","Av. Portugal, 1.345","ChIJFfsXhBLxXpMRhk9XmJ6E3a4","74150-030","96","633","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","Av. Portugal, 1.345","AVRA Lounge","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJFfsXhBLxXpMRhk9XmJ6E3a4"
"R. 1008, 223-295 - St. Pedro Ludovico, Goiânia - GO, 74820-210, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.710187","-49.2535704","R. 1008, 223-295","ChIJG0FfzALxXpMRXWka3K8YdKo","74820-210","97","84","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. 1008, 223-295","Bar do Zeca","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJG0FfzALxXpMRXWka3K8YdKo"
"Rua T-28, Av. T-8 - Bueno, Goiânia - GO, 74210-040, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6954498","-49.2740325","Rua T-28, Av. T-8","ChIJI6vrfkjxXpMR0KaiWbZsL_c","74210-040","98","140","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","GO","Rua T-28, Av. T-8","Wacken Rock Bar","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJI6vrfkjxXpMR0KaiWbZsL_c"
"Rua 134 155 Qd 10 Lote A-1 Sala 69 - St. Oeste, Goiânia - GO, 74120-170, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6893785","-49.2635676","Rua 134 155 Qd 10 Lote A-1 Sala 69","ChIJbQP_b2jxXpMRV4JmR-mZNrg","74120-170","99","195","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","GO","Rua 134 155 Qd 10 Lote A-1 Sala 69","MEIO bar","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJbQP_b2jxXpMRV4JmR-mZNrg"
"Av. D, 1064 - St. Oeste, Goiânia - GO, 74130-012, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6918867","-49.2722953","Av. D, 1064","ChIJ8xkgp1rxXpMRh0y-WMvVxgo","74130-012","100","1527","https://www.google.com/maps/search/bares/@-16.7252389,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","Av. D, 1064","Woodstock Rock Bar","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ8xkgp1rxXpMRh0y-WMvVxgo"
"R. 74, 329 - Sala 29 - St. Central, Goiânia - GO, 74045-020, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6685283","-49.2624325","R. 74, 329 - Sala 29","ChIJ2-6qod3zXpMRS2pi8hqCDq0","74045-020","89","18","https://www.google.com/maps/search/bares/@-16.6263497,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.62634972267387,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. 74, 329 - Sala 29","Amor Cigano Bar","4.3","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ2-6qod3zXpMRS2pi8hqCDq0"
